K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,vol
6552.073976,3418.023928,2790.271974,-175.1512889,0,0,3309.161967,9305.727798,3930.920072,-341.4631587,0,0,2899.133935,4366.367914,7230.167824,-359.1419969,0,0,-178.7694467,-360.8000046,-354.2777822,3699.680862,0,0,0,0,0,0,2556.706031,-423.280631,0,0,0,0,-387.303687,3491.289582,0.000153372
6553.221331,3436.148278,2776.737045,-142.6736829,0,0,3321.036025,9328.530048,3955.614054,-278.6420249,0,0,2891.849297,4416.063063,7151.334125,-292.0527067,0,0,-145.3691157,-295.1382193,-286.3382436,3721.189708,0,0,0,0,0,0,2537.607331,-345.636391,0,0,0,0,-314.8670448,3517.753754,0.000153372
6554.138814,3450.51682,2766.038434,-110.5738968,0,0,3330.434592,9346.689986,3975.048382,-216.2623025,0,0,2886.120662,4455.377295,7089.105354,-226.0332847,0,0,-112.5132263,-230.2473928,-219.8055125,3737.767862,0,0,0,0,0,0,2522.575678,-268.3776072,0,0,0,0,-243.6352566,3538.672884,0.000153372
6554.826345,3461.215668,2758.089711,-78.76997707,0,0,3337.421288,9360.623046,3989.062108,-154.2212209,0,0,2881.884091,4484.239627,7043.296736,-160.8586874,0,0,-80.07662705,-164.2665398,-156.0399684,3749.80309,0,0,0,0,0,0,2511.446153,-191.4467437,0,0,0,0,-173.3474179,3554.21295,0.000153372
6555.284303,3468.310896,2752.826316,-47.17758903,0,0,3342.053494,9369.827772,3998.386202,-92.43114889,0,0,2879.083718,4503.415811,7012.919061,-96.27920724,0,0,-47.92873623,-99.08291349,-92.63203141,3757.630188,0,0,0,0,0,0,2504.095194,-114.7646988,0,0,0,0,-103.7369191,3564.50109,0.000153372
6555.513138,3471.847228,2750.205323,-15.71183794,0,0,3344.360139,9374.520268,4002.920289,-30.79148193,0,0,2877.692412,4512.868644,6997.901005,-32.05586983,0,0,-15.9587968,-32.68154275,-31.15364444,3761.479989,0,0,0,0,0,0,2500.440347,-38.23744736,0,0,0,0,-34.53371738,3569.623422,0.000153372
6556.788098,3524.975749,2702.176642,16.57823685,0,0,3382.522062,9655.235008,3874.853239,32.32628156,0,0,2844.630329,4444.667988,6933.853328,33.98666585,0,0,17.10328636,35.51911279,32.89403265,3698.362226,0,0,0,0,0,0,2429.620379,40.76096377,0,0,0,0,36.28625037,3648.643299,0.000153372
6556.533243,3521.506306,2704.626668,49.78931923,0,0,3380.233464,9650.732081,3870.201773,97.01556309,0,0,2845.89951,4435.293142,6948.304898,102.1417138,0,0,51.37950418,105.4407913,100.0772254,3694.418748,0,0,0,0,0,0,2432.982583,122.3585288,0,0,0,0,109.0153407,3643.648315,0.000153372
6556.02247,3514.540122,2709.54976,83.16433931,0,0,3375.640822,9641.693398,3860.869892,161.8275365,0,0,2848.449059,4416.467088,6977.329148,170.8298208,0,0,85.85071927,176.1520971,167.2507799,3686.41223,0,0,0,0,0,0,2439.74906,204.1804147,0,0,0,0,182.2142589,3633.608985,0.000153372
6555.253784,3504.022972,2716.992162,116.8121472,0,0,3368.705987,9628.379552,3846.444395,226.8420789,0,0,2852.309148,4387.712336,7021.524254,240.4065098,0,0,120.6606665,245.6087415,237.0339245,3674.103099,0,0,0,0,0,0,2450.00425,286.3658955,0,0,0,0,256.1949413,3618.427092,0.000153372
6554.224506,3489.87457,2727.023453,150.8400141,0,0,3359.379331,9610.684351,3826.832974,292.1580751,0,0,2857.518691,4348.813927,7081.260838,311.2019815,0,0,155.9468976,315.6320097,308.1555806,3657.158753,0,0,0,0,0,0,2463.875551,369.0377466,0,0,0,0,331.2663621,3597.956579,0.000153372
6552.931687,3471.989802,2739.736944,185.3519765,0,0,3347.580444,9589.082559,3801.239215,357.8979917,0,0,2864.146303,4298.87665,7157.708561,383.5099141,0,0,191.8646632,384.7103522,382.7483007,3635.150506,0,0,0,0,0,0,2481.534461,452.2951642,0,0,0,0,407.7327674,3572.004979,0.000153372
6551.372654,3450.240583,2755.250034,220.4462759,0,0,3333.21503,9563.359422,3769.500699,424.2339137,0,0,2872.275586,4237.602909,7251.499437,457.55119,0,0,228.5720127,454.5550005,459.7330502,3607.587793,0,0,0,0,0,0,2503.198455,536.2059218,0,0,0,0,485.8910927,3540.335066,0.000153372
6549.545782,3424.478365,2773.704763,256.2116014,0,0,3316.149586,9534.105339,3730.493005,491.4169085,0,0,2882.033542,4163.808121,7364.326046,533.4294969,0,0,266.2395658,524.447152,540.5111111,3573.913455,0,0,0,0,0,0,2529.13346,620.7970326,0,0,0,0,566.0267643,3502.667256,0.000153372
6547.451443,3394.537688,2795.268084,292.7224646,0,0,3296.226689,9500.906068,3684.000686,559.8001374,0,0,2893.579084,4077.244686,7497.071649,611.0897211,0,0,305.0449183,596.0480061,624.1316672,3533.530756,0,0,0,0,0,0,2559.657008,706.0445942,0,0,0,0,648.4083845,3458.682648,0.000153372
6545.093204,3360.240232,2820.132582,330.0339924,0,0,3273.240274,9464.307936,3628.653158,629.8813399,0,0,2907.132541,3976.652993,7651.87717,690.2546295,0,0,345.1680657,669.5730358,711.099227,3485.806867,0,0,0,0,0,0,2595.142253,791.8635608,0,0,0,0,733.2817614,3408.026768,0.000153372
6542.479241,3321.39993,2848.517034,368.1758511,0,0,3246.94321,9423.520913,3564.251927,702.324936,0,0,2922.973754,3862.078808,7829.816207,770.3784684,0,0,386.790762,746.7561643,800.4068838,3430.097253,0,0,0,0,0,0,2636.022627,878.0968687,0,0,0,0,820.8625496,3350.314298,0.000153372
6539.62407,3277.829086,2880.667193,407.1448383,0,0,3217.029351,9378.817843,3489.29956,778.003434,0,0,2941.466929,3732.498501,8033.369213,850.5759193,0,0,430.0778153,828.746974,891.5642872,3365.773441,0,0,0,0,0,0,2682.796503,964.503312,0,0,0,0,911.3264301,3285.135905,0.000153372
6536.550501,3229.345611,2916.856395,446.896361,0,0,3183.131382,9328.757661,3403.767865,858.0200671,0,0,2963.070624,3588.624783,8263.657713,929.5653769,0,0,475.1736472,917.4578862,983.2367026,3292.265723,0,0,0,0,0,0,2736.031678,1050.745021,0,0,0,0,1004.797195,3212.06719,0.000153372
6533.29185,3175.780394,2957.387005,487.3350198,0,0,3144.816456,9273.055568,3306.210256,943.7397452,0,0,2988.350943,3430.066006,8523.337765,1005.600334,0,0,522.1681632,1014.782126,1073.890527,3209.132766,0,0,0,0,0,0,2796.369631,1136.375499,0,0,0,0,1101.333066,3130.679863,0.000153372
6529.894295,3116.984916,3002.592264,528.3042637,0,0,3101.574421,9209.26594,3197.031743,1036.807891,0,0,3018.002759,3258.673725,8813.337313,1076.409163,0,0,571.0890161,1122.799281,1161.556784,3116.146463,0,0,0,0,0,0,2864.528795,1220.82793,0,0,0,0,1200.910388,3040.555781,0.000153372
6526.419403,3052.838806,3052.838806,569.5753402,0,0,3052.838806,9136.276873,3075.078352,1139.15068,0,0,3052.838806,3075.078352,9136.276873,1139.15068,0,0,621.8379792,1243.675958,1243.675958,3013.432485,0,0,0,0,0,0,2941.305392,1303.403808,0,0,0,0,1303.403808,2941.305392,0.000153372
6522.946565,2983.256674,3108.529587,610.8371837,0,0,2997.981658,9050.355308,2941.571325,1252.935584,0,0,3093.804603,2882.671389,9492.547022,1190.413151,0,0,674.2066964,1379.500464,1317.326322,2901.622053,0,0,0,0,0,0,3027.571973,1383.263953,0,0,0,0,1408.563997,2832.589665,0.000153372
6519.57537,2908.194665,3170.106816,651.6876906,0,0,2936.319455,8949.359704,2795.918117,1380.461414,0,0,3141.982026,2683.418956,9884.509148,1226.289348,0,0,727.7525348,1531.979496,1379.030643,2782.033418,0,0,0,0,0,0,3124.275309,1459.4229,0,0,0,0,1515.992363,2714.143175,0.000153372
6516.42822,2827.678815,3238.034066,691.6201899,0,0,2867.218425,8828.290486,2640.583213,1524.011222,0,0,3198.494456,2482.424774,10311.55305,1242.469537,0,0,781.8249565,1702.953375,1424.346451,2656.748762,0,0,0,0,0,0,3232.431134,1530.741166,0,0,0,0,1625.108905,2585.801212,0.000153372
6513.652104,2742.342016,3312.2664,729.9918467,0,0,2790.023513,8686.038022,2474.056029,1685.788756,0,0,3264.584903,2283.330041,10775.00957,1234.178631,0,0,835.5030801,1892.933368,1449.078952,2528.775205,0,0,0,0,0,0,3353.10699,1595.919224,0,0,0,0,1735.112901,2447.537486,0.000153372
6514.241973,2639.493937,3417.473956,743.7636998,0,0,2700.241749,8401.629218,2399.337776,1818.42817,0,0,3356.726144,2156.346528,11270.55805,1156.626629,0,0,860.0815828,2039.646935,1400.679396,2459.818401,0,0,0,0,0,0,3519.595938,1607.951286,0,0,0,0,1801.064859,2284.108459,0.000153174
6518.686376,2523.246216,3551.499287,732.3048545,0,0,2603.927987,7985.639241,2430.072706,1903.773628,0,0,3470.817517,2107.345623,11775.92444,1025.44579,0,0,851.7738643,2128.131944,1278.963513,2458.617611,0,0,0,0,0,0,3729.067612,1561.972483,0,0,0,0,1815.058538,2103.993807,0.000147175
6524.763176,2410.98793,3688.064772,713.7216572,0,0,2511.86275,7569.350629,2478.10037,1970.47785,0,0,3587.189952,2074.601092,12274.15872,884.4087793,0,0,835.1377184,2191.861564,1148.689309,2473.943258,0,0,0,0,0,0,3941.49137,1504.152304,0,0,0,0,1813.622064,1931.5801,0.000141437
6532.37331,2301.764649,3827.728589,688.749489,0,0,2425.062602,7152.73288,2547.517526,2015.671179,0,0,3704.430637,2054.325717,12763.39683,739.3267772,0,0,810.7802909,2230.266451,1012.854713,2505.132994,0,0,0,0,0,0,4154.98376,1436.140866,0,0,0,0,1796.791837,1768.007893,0.000135966
6541.374599,2196.085777,3969.412618,658.2317717,0,0,2344.275828,6740.758522,2636.344789,2037.356331,0,0,3821.222568,2043.584586,13241.30568,595.5707555,0,0,779.5260814,2242.221815,875.8825109,2550.583361,0,0,0,0,0,0,4367.644446,1359.658709,0,0,0,0,1764.845404,1614.156374,0.000130772
6551.590339,2094.187356,4112.174,623.0730235,0,0,2270.004846,6337.301423,2742.71796,2034.452542,0,0,3936.356511,2039.448002,13705.97804,457.8395516,0,0,742.3281392,2227.035753,742.2768039,2608.081812,0,0,0,0,0,0,4577.582704,1276.431886,0,0,0,0,1718.278882,1470.654586,0.000125863
6562.812621,1996.500947,4254.749537,584.1950844,0,0,2202.495234,5946.461013,2863.519924,2006.74323,0,0,4048.75525,2039.542776,14155.47822,330.0371078,0,0,700.2101423,2185.390649,615.44992,2675.052265,0,0,0,0,0,0,4782.938997,1188.134112,0,0,0,0,1657.779236,1337.900712,0.000121246
6574.805707,1903.389433,4395.833395,542.4960346,0,0,2141.763629,5572.155718,2994.898798,1954.773149,0,0,4157.459199,2041.402016,14588.43478,215.2109894,0,0,654.18815,2118.211166,498.541434,2748.769309,0,0,0,0,0,0,4981.904877,1096.335883,0,0,0,0,1584.194575,1216.087539,0.000116928
6587.312119,1815.289695,4533.958782,498.8140127,0,0,2087.633075,5217.520185,3133.012114,1879.714091,0,0,4261.615403,2043.638597,15002.82302,115.5419595,0,0,605.2241225,2027.294702,393.6017883,2826.523341,0,0,0,0,0,0,5172.741127,1002.461138,0,0,0,0,1498.502635,1105.231992,0.000112916
6600.05849,1732.643444,4667.590518,453.8993322,0,0,2039.782531,4885.911554,3273.218569,1783.217588,0,0,4360.451431,2044.66222,15397.1435,32.37974065,0,0,554.1753457,1914.649491,302.0518918,2905.750299,0,0,0,0,0,0,5353.7934,907.7533779,0,0,0,0,1401.778665,1005.20831,0.000109217
6612.7633,1655.869423,4795.183776,408.3940657,0,0,1997.801013,4579.394721,3411.80933,1667.262599,0,0,4453.252186,2044.08297,15768.92577,-33.68633613,0,0,501.7717657,1782.621499,224.465564,2984.116968,0,0,0,0,0,0,5523.506555,813.2520219,0,0,0,0,1295.163766,915.7836943,0.000105835
6625.144099,1585.420996,4915.155401,362.8202244,0,0,1961.241416,4300.460724,3544.504942,1534.017031,0,0,4539.334981,2041.223261,16116.11666,-82.73613388,0,0,448.5982735,1633.720196,160.6728976,3059.566917,0,0,0,0,0,0,5680.43697,719.7797521,0,0,0,0,1179.834091,836.6526772,0.000102777
6636.925999,1521.665323,5026.038673,317.5735076,0,0,1929.668328,4050.192374,3668.480938,1385.714592,0,0,4618.035668,2036.46892,16435.67375,-115.4205613,0,0,395.0978815,1470.342451,110.0490744,3130.335627,0,0,0,0,0,0,5823.267971,627.9374642,0,0,0,0,1056.969322,767.4683676,0.000100046
6647.84947,1465.012289,5126.385592,272.9236432,0,0,1902.696455,3830.216896,3780.568923,1224.5623,0,0,4688.701426,2029.832259,16724.97344,-132.8677278,0,0,341.5809965,1295.00356,71.32042576,3194.936799,0,0,0,0,0,0,5950.821674,538.1093283,0,0,0,0,927.7226927,707.8698473,9.7647E-05
6657.678016,1415.764232,5214.947833,229.0211878,0,0,1880.01483,3640.92801,3879.131311,1052.690396,0,0,4750.697235,2022.128919,16980.66002,-136.6056445,0,0,288.249084,1109.850378,43.14595808,3252.141644,0,0,0,0,0,0,6062.068489,450.4744636,0,0,0,0,793.1938163,657.5052115,9.55844E-05
6666.204679,1374.282369,5290.536346,185.9140993,0,0,1861.391832,3483.28831,3962.279019,872.1451973,0,0,4803.426883,2013.841166,17199.86636,-128.4888001,0,0,235.2185392,917.1817574,23.69239925,3300.97599,0,0,0,0,0,0,6156.132473,365.0246977,0,0,0,0,654.4056594,616.0495988,9.38604E-05
6673.255609,1340.817325,5352.205111,143.5745119,0,0,1846.656779,3357.188094,4029.439021,684.8799097,0,0,4846.365657,2006.081205,17379.38142,-110.5818619,0,0,182.5372658,718.8159262,11.33313684,3340.757648,0,0,0,0,0,0,6232.28946,281.5859229,0,0,0,0,512.286505,583.2199086,9.24781E-05
6678.689114,1315.656067,5399.100389,101.9279483,0,0,1835.679908,3262.840897,4079.878734,492.659563,0,0,4879.076549,1999.783372,17516.52282,-84.94776965,0,0,130.1778225,516.5048065,4.206483603,3371.08546,0,0,0,0,0,0,6289.956588,199.844526,0,0,0,0,367.6665231,558.7865651,9.14393E-05
6682.390644,1298.895348,5430.667226,60.86922966,0,0,1828.377691,3199.846042,4113.664723,296.9963949,0,0,4901.184883,1995.735351,17609.00418,-53.5194763,0,0,78.04151106,311.2004943,0.965549958,3391.663349,0,0,0,0,0,0,6328.67879,119.3804459,0,0,0,0,221.296207,542.5823716,9.0746E-05
6684.269353,1290.565184,5446.512227,20.23584652,0,0,1824.722245,3168.32198,4130.567,99.23911626,0,0,4912.355166,1993.938756,17655.48191,-18.29573017,0,0,26.0066078,104.0166886,0.009742571,3402.124556,0,0,0,0,0,0,6348.128644,39.70485091,0,0,0,0,73.88158944,534.5037479,9.03991E-05
6684.269353,1290.565184,5446.512227,-20.23584652,0,0,1824.722245,3168.32198,4130.567,-99.23911626,0,0,4912.355166,1993.938756,17655.48191,18.29573017,0,0,-26.0066078,-104.0166886,-0.009742571,3402.124556,0,0,0,0,0,0,6348.128644,-39.70485091,0,0,0,0,-73.88158944,534.5037479,9.03991E-05
6682.390644,1298.895348,5430.667226,-60.86922966,0,0,1828.377691,3199.846042,4113.664723,-296.9963949,0,0,4901.184883,1995.735351,17609.00418,53.5194763,0,0,-78.04151106,-311.2004943,-0.965549958,3391.663349,0,0,0,0,0,0,6328.67879,-119.3804459,0,0,0,0,-221.296207,542.5823716,9.0746E-05
6678.689114,1315.656067,5399.100389,-101.9279483,0,0,1835.679908,3262.840897,4079.878734,-492.659563,0,0,4879.076549,1999.783372,17516.52282,84.94776965,0,0,-130.1778225,-516.5048065,-4.206483603,3371.08546,0,0,0,0,0,0,6289.956588,-199.844526,0,0,0,0,-367.6665231,558.7865651,9.14393E-05
6673.255609,1340.817325,5352.205111,-143.5745119,0,0,1846.656779,3357.188094,4029.439021,-684.8799097,0,0,4846.365657,2006.081205,17379.38142,110.5818619,0,0,-182.5372658,-718.8159262,-11.33313684,3340.757648,0,0,0,0,0,0,6232.28946,-281.5859229,0,0,0,0,-512.286505,583.2199086,9.24781E-05
6666.204679,1374.282369,5290.536346,-185.9140993,0,0,1861.391832,3483.28831,3962.279019,-872.1451973,0,0,4803.426883,2013.841166,17199.86636,128.4888001,0,0,-235.2185392,-917.1817574,-23.69239925,3300.97599,0,0,0,0,0,0,6156.132473,-365.0246977,0,0,0,0,-654.4056594,616.0495988,9.38604E-05
6657.678016,1415.764232,5214.947833,-229.0211878,0,0,1880.01483,3640.92801,3879.131311,-1052.690396,0,0,4750.697235,2022.128919,16980.66002,136.6056445,0,0,-288.249084,-1109.850378,-43.14595808,3252.141644,0,0,0,0,0,0,6062.068489,-450.4744636,0,0,0,0,-793.1938163,657.5052115,9.55844E-05
6647.84947,1465.012289,5126.385592,-272.9236432,0,0,1902.696455,3830.216896,3780.568923,-1224.5623,0,0,4688.701426,2029.832259,16724.97344,132.8677278,0,0,-341.5809965,-1295.00356,-71.32042576,3194.936799,0,0,0,0,0,0,5950.821674,-538.1093283,0,0,0,0,-927.7226927,707.8698473,9.7647E-05
6636.925999,1521.665323,5026.038673,-317.5735076,0,0,1929.668328,4050.192374,3668.480938,-1385.714592,0,0,4618.035668,2036.46892,16435.67375,115.4205613,0,0,-395.0978815,-1470.342451,-110.0490744,3130.335627,0,0,0,0,0,0,5823.267971,-627.9374642,0,0,0,0,-1056.969322,767.4683676,0.000100046
6625.144099,1585.420996,4915.155401,-362.8202244,0,0,1961.241416,4300.460724,3544.504942,-1534.017031,0,0,4539.334981,2041.223261,16116.11666,82.73613388,0,0,-448.5982735,-1633.720196,-160.6728976,3059.566917,0,0,0,0,0,0,5680.43697,-719.7797521,0,0,0,0,-1179.834091,836.6526772,0.000102777
6612.7633,1655.869423,4795.183776,-408.3940657,0,0,1997.801013,4579.394721,3411.80933,-1667.262599,0,0,4453.252186,2044.08297,15768.92577,33.68633613,0,0,-501.7717657,-1782.621499,-224.465564,2984.116968,0,0,0,0,0,0,5523.506555,-813.2520219,0,0,0,0,-1295.163766,915.7836943,0.000105835
6600.05849,1732.643444,4667.590518,-453.8993322,0,0,2039.782531,4885.911554,3273.218569,-1783.217588,0,0,4360.451431,2044.66222,15397.1435,-32.37974065,0,0,-554.1753457,-1914.649491,-302.0518918,2905.750299,0,0,0,0,0,0,5353.7934,-907.7533779,0,0,0,0,-1401.778665,1005.20831,0.000109217
6587.312119,1815.289695,4533.958782,-498.8140127,0,0,2087.633075,5217.520185,3133.012114,-1879.714091,0,0,4261.615403,2043.638597,15002.82302,-115.5419595,0,0,-605.2241225,-2027.294702,-393.6017883,2826.523341,0,0,0,0,0,0,5172.741127,-1002.461138,0,0,0,0,-1498.502635,1105.231992,0.000112916
6574.805707,1903.389433,4395.833395,-542.4960346,0,0,2141.763629,5572.155718,2994.898798,-1954.773149,0,0,4157.459199,2041.402016,14588.43478,-215.2109894,0,0,-654.18815,-2118.211166,-498.541434,2748.769309,0,0,0,0,0,0,4981.904877,-1096.335883,0,0,0,0,-1584.194575,1216.087539,0.000116928
6562.812621,1996.500947,4254.749537,-584.1950844,0,0,2202.495234,5946.461013,2863.519924,-2006.74323,0,0,4048.75525,2039.542776,14155.47822,-330.0371078,0,0,-700.2101423,-2185.390649,-615.44992,2675.052265,0,0,0,0,0,0,4782.938997,-1188.134112,0,0,0,0,-1657.779236,1337.900712,0.000121246
6551.590339,2094.187356,4112.174,-623.0730235,0,0,2270.004846,6337.301423,2742.71796,-2034.452542,0,0,3936.356511,2039.448002,13705.97804,-457.8395516,0,0,-742.3281392,-2227.035753,-742.2768039,2608.081812,0,0,0,0,0,0,4577.582704,-1276.431886,0,0,0,0,-1718.278882,1470.654586,0.000125863
6541.374599,2196.085777,3969.412618,-658.2317717,0,0,2344.275828,6740.758522,2636.344789,-2037.356331,0,0,3821.222568,2043.584586,13241.30568,-595.5707555,0,0,-779.5260814,-2242.221815,-875.8825109,2550.583361,0,0,0,0,0,0,4367.644446,-1359.658709,0,0,0,0,-1764.845404,1614.156374,0.000130772
6532.37331,2301.764649,3827.728589,-688.749489,0,0,2425.062602,7152.73288,2547.517526,-2015.671179,0,0,3704.430637,2054.325717,12763.39683,-739.3267772,0,0,-810.7802909,-2230.266451,-1012.854713,2505.132994,0,0,0,0,0,0,4154.98376,-1436.140866,0,0,0,0,-1796.791837,1768.007893,0.000135966
6524.763176,2410.98793,3688.064772,-713.7216572,0,0,2511.86275,7569.350629,2478.10037,-1970.47785,0,0,3587.189952,2074.601092,12274.15872,-884.4087793,0,0,-835.1377184,-2191.861564,-1148.689309,2473.943258,0,0,0,0,0,0,3941.49137,-1504.152304,0,0,0,0,-1813.622064,1931.5801,0.000141437
6518.686376,2523.246216,3551.499287,-732.3048545,0,0,2603.927987,7985.639241,2430.072706,-1903.773628,0,0,3470.817517,2107.345623,11775.92444,-1025.44579,0,0,-851.7738643,-2128.131944,-1278.963513,2458.617611,0,0,0,0,0,0,3729.067612,-1561.972483,0,0,0,0,-1815.058538,2103.993807,0.000147175
6514.241973,2639.493937,3417.473956,-743.7636998,0,0,2700.241749,8401.629218,2399.337776,-1818.42817,0,0,3356.726144,2156.346528,11270.55805,-1156.626629,0,0,-860.0815828,-2039.646935,-1400.679396,2459.818401,0,0,0,0,0,0,3519.595938,-1607.951286,0,0,0,0,-1801.064859,2284.108459,0.000153174
6513.652104,2742.342016,3312.2664,-729.9918467,0,0,2790.023513,8686.038022,2474.056029,-1685.788756,0,0,3264.584903,2283.330041,10775.00957,-1234.178631,0,0,-835.5030801,-1892.933368,-1449.078952,2528.775205,0,0,0,0,0,0,3353.10699,-1595.919224,0,0,0,0,-1735.112901,2447.537486,0.000153372
6516.42822,2827.678815,3238.034066,-691.6201899,0,0,2867.218425,8828.290486,2640.583213,-1524.011222,0,0,3198.494456,2482.424774,10311.55305,-1242.469537,0,0,-781.8249565,-1702.953375,-1424.346451,2656.748762,0,0,0,0,0,0,3232.431134,-1530.741166,0,0,0,0,-1625.108905,2585.801212,0.000153372
6519.57537,2908.194665,3170.106816,-651.6876906,0,0,2936.319455,8949.359704,2795.918117,-1380.461414,0,0,3141.982026,2683.418956,9884.509148,-1226.289348,0,0,-727.7525348,-1531.979496,-1379.030643,2782.033418,0,0,0,0,0,0,3124.275309,-1459.4229,0,0,0,0,-1515.992363,2714.143175,0.000153372
6522.946565,2983.256674,3108.529587,-610.8371837,0,0,2997.981658,9050.355308,2941.571325,-1252.935584,0,0,3093.804603,2882.671389,9492.547022,-1190.413151,0,0,-674.2066964,-1379.500464,-1317.326322,2901.622053,0,0,0,0,0,0,3027.571973,-1383.263953,0,0,0,0,-1408.563997,2832.589665,0.000153372
6526.419403,3052.838806,3052.838806,-569.5753402,0,0,3052.838806,9136.276873,3075.078352,-1139.15068,0,0,3052.838806,3075.078352,9136.276873,-1139.15068,0,0,-621.8379792,-1243.675958,-1243.675958,3013.432485,0,0,0,0,0,0,2941.305392,-1303.403808,0,0,0,0,-1303.403808,2941.305392,0.000153372
6529.894295,3116.984916,3002.592264,-528.3042637,0,0,3101.574421,9209.26594,3197.031743,-1036.807891,0,0,3018.002759,3258.673725,8813.337313,-1076.409163,0,0,-571.0890161,-1122.799281,-1161.556784,3116.146463,0,0,0,0,0,0,2864.528795,-1220.82793,0,0,0,0,-1200.910388,3040.555781,0.000153372
6533.29185,3175.780394,2957.387005,-487.3350198,0,0,3144.816456,9273.055568,3306.210256,-943.7397452,0,0,2988.350943,3430.066006,8523.337765,-1005.600334,0,0,-522.1681632,-1014.782126,-1073.890527,3209.132766,0,0,0,0,0,0,2796.369631,-1136.375499,0,0,0,0,-1101.333066,3130.679863,0.000153372
